FIPS,Deaths
17129,0
17131,1
17133,5
17135,1
17137,14
17139,3
17141,4
80017,0
17143,60
17145,8
17147,0
17149,3
17151,0
17153,4
17155,1
17157,7
17159,9
17161,27
17165,7
17167,20
17169,2
17171,1
17173,3
17163,37
17175,3
17177,6
17179,44
90017,94
17181,2
17183,33
17185,1
17187,5
17189,1
17191,2
17193,1
17195,8
17197,85
17199,14
17201,65
17203,12
18001,7
18003,42
18005,5
18007,1
18009,1
18011,7
18013,4
18015,4
18017,10
18019,16
18021,6
18023,7
18025,4
18027,3
18033,5
18029,6
18031,2
18035,17
18037,2
18039,43
18041,5
18043,16
18045,6
18047,0
18049,8
18051,11
18053,14
18055,1
18057,23
18059,15
18061,7
18063,18
18065,17
18067,36
18069,6
18071,6
18073,12
18075,4
18077,9
18079,4
18081,28
18083,5
18085,11
18087,3
18091,21
18089,94
18093,15
18095,20
18097,136
18099,9
18101,0
18103,10
18105,18
18107,7
18109,12
18111,6
18113,13
18115,0
18117,3
18119,5
18121,2
18123,5
18125,1
18127,27
18129,4
18131,5
18133,5
18135,4
18137,1
18139,3
18143,6
18145,3
18147,1
18141,25
18149,8
18151,7
18153,5
18155,1
18157,20
18159,6
90018,27
18161,0
18163,22
18165,2
18167,18
18169,8
18171,0
18173,10
18175,12
18177,7
18179,0
18181,1
18183,9
19001,0
19003,0
19005,1
19007,2
19009,5
19011,1
19013,21
19015,1
19017,4
19019,4
19021,0
19023,2
19025,0
19027,0
19029,2
19031,1
19033,12
19035,1
19037,2
19039,0
19041,2
19043,2
19045,2
19047,3
19049,5
19051,1
19053,1
19055,4
19057,14
19059,3
19061,10
19063,1
19065,2
19067,0
19069,2
19071,1
19073,1
19075,2
19077,3
19079,3
19081,1
19083,3
19085,2
19087,2
19089,0
19091,0
19093,2
19095,0
19097,1
19099,3
19101,0
19103,5
19105,0
19107,1
19109,4
19111,8
19113,13
19115,0
19117,0
19119,0
19121,0
19123,1
19125,5
19127,4
19129,3
19131,2
19133,2
19135,5
19137,1
19139,8
19141,1
19143,1
19145,2
19147,1
19149,3
19151,1
19153,38
19155,14
19157,3
19159,2
19161,1
19163,13
19165,1
19167,0
19169,0
19171,1
19173,0
90019,0
19175,5
19177,0
19179,4
19181,4
19183,3
19185,0
19187,10
19189,0
19191,4
19193,3
19195,0
19197,4
20001,4
20003,2
20005,8
20007,1
20009,4
20011,8
20013,1
20015,15
20017,0
20019,1
20021,15
20023,-1
20025,0
20027,2
20029,2
20031,1
20033,2
20035,9
20037,19
20039,0
20041,6
20043,3
20045,7
20047,0
20049,0
20051,2
20053,0
20055,6
20057,10
20059,7
20061,8
20063,2
20065,1
20067,4
20069,0
20071,0
20073,0
20075,0
20077,1
20079,6
20081,-1
20083,2
20085,2
20087,8
20089,0
20091,78
20093,0
20095,2
20097,0
20099,7
20101,0
20103,16
20105,0
20107,3
20109,1
20111,4
20115,0
20117,5
20113,8
20119,1
20121,6
20123,0
20125,11
20127,1
20129,0
20131,1
20133,8
20135,0
20137,2
20139,3
20141,0
20143,1
80020,0
20145,1
20147,1
20149,6
20151,1
20153,0
20155,7
20157,0
20159,1
20161,11
20163,0
20165,1
20167,0
20169,20
20171,2
20173,103
20175,2
20177,39
20179,1
20181,1
20183,0
20185,4
20187,0
20189,1
20191,2
20193,1
20195,0
90020,0
20197,3
20199,0
20201,0
20203,-1
20205,8
20207,3
20209,34
21001,5
21003,8
21005,4
21007,3
21009,18
21011,3
21013,8
21015,41
21017,7
21019,11
21021,10
21023,1
21025,5
21027,5
21029,21
21031,4
21033,3
21035,4
21037,13
21039,1
21041,2
21043,8
21045,6
21047,4
21049,3
21051,4
21053,1
21055,6
21057,3
21059,33
21061,4
21063,0
21065,1
21067,35
21069,5
21071,10
21073,19
21075,2
21077,6
21079,2
21081,7
21083,15
21085,6
21087,2
21089,6
21091,0
21093,34
21095,14
21097,6
21099,10
21101,14
21103,8
21105,6
21107,16
21109,5
21111,232
21113,14
21115,4
21117,45
21119,2
21121,13
21123,4
21125,17
21127,10
21129,0
21131,2
21133,10
21135,13
21137,14
21139,7
21141,13
21143,4
21151,7
21153,4
21155,3
21157,12
21159,2
21161,9
21145,18
21147,5
21149,4
21163,4
21165,1
21167,7
21169,5
21171,7
21173,5
21175,2
21177,15
21179,16
21181,2
21183,6
21185,4
21187,0
21189,2
21191,1
21193,5
21195,32
21197,3
21199,37
21201,0
21203,3
21205,2
21207,4
21209,5
21211,16
21213,9
21215,4
21217,10
21219,3
21221,2
21223,1
90021,0
21225,5
21227,29
21229,6
21231,6
21233,6
21235,10
21237,3
21239,4
22001,35
22003,4
22005,39
22007,7
22009,17
22011,11
22013,4
22015,42
22017,82
22019,84
22021,3
22023,2
22025,3
22027,2
22029,6
22031,18
22033,222
22035,3
22037,17
22039,17
22041,14
22043,10
22045,40
22047,17
22049,8
22051,127
22053,12
22059,5
22055,76
22057,48
22061,8
22063,87
22065,9
22067,19
22069,22
22071,98
22073,54
80022,0
22075,7
22077,6
22079,70
22081,4
22083,13
22085,7
22087,27
22089,22
22091,2
22093,10
22095,16
22097,43
22099,19
22101,53
22103,84
22105,126
22107,0
22109,47
90022,0
22111,13
22113,29
22115,28
22117,44
22119,11
22121,9
22123,3
22125,3
22127,9
23001,19
23003,13
23005,21
23007,3
23009,5
23011,17
23013,2
23015,1
80023,0
23017,9
23019,22
23021,1
23023,2
23025,6
90023,0
23027,3
23029,4
23031,13
24001,10
24003,87
24005,240
24510,245
24009,10
24011,9
24013,27
24015,32
24017,32
24019,15
24021,30
24023,3
24025,38
24027,32
24029,5
24031,126
24033,167
24035,12
24039,6
24037,14
24041,11
90024,-19
24043,67
24045,31
24047,10
25001,27
25003,21
25005,75
25009,77
25011,2
25013,64
25015,13
25017,90
25021,48
25023,57
25025,48
90025,-1
25027,90
26001,8
26003,1
26005,34
26007,7
26009,6
26011,1
26013,6
26015,11
26017,40
26019,6
26021,33
26023,7
26025,56
26027,5
26029,6
26031,11
26033,2
26035,14
26037,15
26039,1
26041,7
26043,0
26045,26
26047,4
26049,128
26051,12
26053,3
26055,14
26057,10
26059,13
26061,4
26063,13
26065,59
26067,4
26069,8
26071,2
26073,17
26075,43
26077,56
26079,8
26081,96
26083,0
26085,2
26087,33
26089,3
26091,25
26093,32
26095,3
26097,0
26099,280
26101,5
26103,7
26105,7
26107,8
26109,3
26111,23
26113,6
26115,35
26117,15
26119,1
26121,50
26123,13
26125,299
26127,7
26129,8
26131,1
26133,4
26135,7
26137,5
26139,53
80026,3
26141,3
26143,8
26145,69
26151,24
26153,0
26155,16
26147,71
26149,10
26157,13
90026,0
26159,23
26161,38
26163,633
26165,9
27001,1
27003,43
27005,9
27007,10
27009,1
27011,0
27013,6
27015,2
27017,7
27019,5
27021,6
27023,1
27025,4
27027,1
27029,2
27031,0
27033,3
27035,13
27037,48
27039,0
27041,9
27043,3
27045,1
27047,8
27049,4
27051,0
27053,123
27055,1
27057,0
27059,7
27061,16
27063,1
27065,5
27067,6
27069,0
27071,5
27073,0
27075,2
27077,1
27079,8
27081,0
27083,4
27087,1
27089,1
27091,2
27085,3
27093,8
27095,6
27097,2
27099,2
27101,1
27103,3
27105,2
27107,0
27109,11
27111,16
27113,1
27115,2
27117,0
27119,8
27121,2
27123,60
27125,0
27127,5
27129,3
27131,9
27133,0
27135,2
27139,18
27141,16
27143,0
27137,23
27145,11
27147,6
27149,1
27151,0
27153,2
27155,0
90027,0
27157,1
27159,2
27161,2
27163,26
27165,1
27167,2
27169,2
27171,22
27173,0
28001,24
28003,12
28005,8
28007,6
28009,1
28011,9
28013,4
28015,8
28017,4
28019,3
28021,2
28023,2
28025,8
28027,11
28029,11
28031,8
28033,48
28035,52
28037,3
28039,13
28041,7
28043,9
28045,12
28047,89
28049,111
28051,8
28053,2
28055,0
28057,8
28059,46
28061,4
28063,3
28065,7
28067,28
28069,6
28071,12
28073,20
28075,29
28077,6
28079,7
28081,24
28083,8
28085,12
28087,18
28089,37
28091,10
28093,9
28095,17
28097,5
28099,13
28101,6
28103,2
28105,13
28107,11
28109,35
28111,6
28113,18
28115,12
28117,11
28119,4
28121,44
28123,12
28125,3
28127,16
28129,6
28131,13
28133,11
28135,5
28137,6
28139,7
28141,9
28143,5
90028,0
28145,8
28147,8
28149,26
28151,9
28153,17
28155,2
28157,3
28159,7
28161,9
28163,14
29001,8
29003,3
29005,0
29007,3
29009,10
29011,5
29013,7
29015,7
29017,3
29019,23
29021,24
29023,17
29025,5
29027,10
29029,24
29031,10
29033,2
29035,1
29037,23
29039,3
29041,0
29043,48
29045,5
29047,21
29049,5
29051,25
29053,4
29055,7
29057,0
29059,11
29061,1
29063,2
29065,8
29067,9
29069,30
29071,13
29073,2
29075,3
29077,151
29079,4
29081,0
29083,4
29085,2
29087,2
29089,3
29091,20
29093,4
29095,132
29097,65
29099,30
29101,10
29103,1
29105,43
29107,6
29109,15
29111,8
29113,13
29115,9
29117,16
29121,4
29123,1
29125,7
29127,13
29119,9
29129,0
29131,13
29133,2
29135,3
29137,0
29139,6
29141,9
29143,6
29145,31
29147,6
29149,4
29151,3
29153,8
29155,9
29157,2
29159,9
29161,34
29163,7
29165,7
29167,13
29169,11
29171,1
29173,2
29175,4
29177,12
29179,0
29181,4
29195,4
29197,1
29199,1
29201,8
29203,3
29205,0
29183,49
29185,1
29187,7
29189,185
29510,82
29186,3
29207,18
29209,18
29211,0
29213,37
29215,9
90029,0
29217,9
29219,10
29221,7
29223,4
29225,27
29227,0
29229,12
30001,4
30003,2
30005,1
30007,3
30009,6
30011,0
30013,26
30015,1
30017,0
30019,0
30021,2
30023,5
30025,1
30027,0
30029,27
30031,2
30033,1
30035,3
30037,0
30039,0
30041,3
30043,1
30045,0
30047,6
30049,7
30051,0
30053,15
30057,0
30055,1
30059,0
30061,9
30063,13
30065,3
30067,4
30069,0
30071,0
30073,-1
30075,2
30077,3
30079,0
30081,20
30083,1
30085,1
30087,2
30089,1
30091,0
30093,3
30095,2
30097,0
30099,1
30101,0
30103,0
90030,0
30105,0
30107,1
30109,0
30111,31
31001,3
31003,1
31005,0
31007,0
31009,0
31011,0
31013,-1
31015,0
31017,0
31019,-1
31021,0
31023,0
31025,0
31027,0
31029,0
31031,0
31033,-2
31035,0
31037,0
31039,4
31041,1
31043,2
31045,-6
31047,0
31049,-1
31051,0
31053,2
31055,50
31057,0
31059,-2
31061,0
31063,0
31065,0
31067,0
31069,0
31071,-2
31073,0
31075,0
31077,-1
31079,0
31081,0
31083,0
31085,0
31087,0
31089,0
31091,0
31093,-7
31095,0
31097,0
31099,0
31101,0
31103,0
31105,-6
31107,0
31109,2
31111,6
31113,0
31115,0
31119,2
31117,0
31121,0
31123,-8
31125,0
31127,0
31129,0
31131,1
31133,0
31135,0
31137,0
31139,0
31141,2
31143,0
31145,0
31147,0
31149,0
31151,-1
31153,2
31155,0
31157,-44
31159,1
31161,-9
31163,0
31165,0
31167,2
31169,0
31171,0
31173,-1
90031,82
31175,-1
31177,1
31179,0
31181,1
31183,0
31185,2
32510,8
32001,0
32003,898
32005,7
32007,13
32009,0
32011,0
32013,2
32015,0
32017,0
32019,11
32021,1
32023,11
32027,1
32029,1
90032,0
32031,60
32033,2
33001,7
33003,4
33005,5
33007,4
33009,4
33011,32
33013,8
33015,29
33017,19
33019,4
90033,-4
34001,41
34003,92
34005,67
34007,91
34009,14
34011,23
34013,170
34015,54
34017,125
34019,8
34021,37
34023,86
34025,90
34027,37
34029,108
34031,98
34033,16
34035,23
34037,17
90034,0
34039,70
34041,9
35001,74
35003,1
35005,5
35006,20
35007,0
35009,13
35011,2
35013,58
35015,32
35017,7
35019,6
35021,2
35023,1
35025,46
35027,3
35028,1
35029,7
35031,22
35033,2
35035,16
35037,4
35039,7
35041,7
35045,42
35047,0
35043,19
35049,11
35051,3
35053,5
35055,5
35057,3
90035,0
35059,1
35061,20
36001,16
36003,5
36005,175
36007,18
36009,10
36011,3
36013,14
36015,5
36017,7
36019,0
36021,5
36023,5
36025,2
36027,23
36029,95
36031,0
36033,0
36035,4
36037,3
36039,8
36041,1
36043,3
36045,5
36047,454
36049,2
36051,3
36053,2
36055,84
36057,10
36059,70
36061,181
36063,39
36065,23
36067,19
36069,2
36071,70
36073,0
36075,5
36077,2
80036,47
36079,3
36081,340
36083,15
36085,104
36087,16
36091,13
36093,15
36095,3
36097,1
36099,1
36089,3
36101,5
36103,107
36105,6
36107,4
36109,6
36111,14
90036,-32
36113,15
36115,3
36117,8
36119,51
36121,2
36123,0
37001,30
37003,12
37005,0
37007,5
37009,4
37011,2
37013,11
37015,3
37017,31
37019,28
37021,30
37023,11
37025,28
37027,7
37029,2
37031,7
37033,4
37035,28
37037,4
37039,19
37041,15
37043,2
37045,22
37047,23
37049,11
37051,78
37053,1
37055,0
37057,28
37059,12
37061,20
37063,25
37065,4
37067,79
37069,6
37071,54
37073,0
37075,4
37077,11
37079,6
37081,78
37083,9
37085,29
37087,13
37089,8
37091,2
37093,4
37095,1
37097,40
37099,3
37101,44
37103,10
37105,13
37107,19
37109,4
37113,7
37115,2
37117,11
37111,3
37119,104
37121,0
37123,6
37125,22
37127,20
37129,31
37131,4
37133,34
37135,1
37137,1
37139,8
37141,8
37143,1
37145,10
37147,28
37149,4
37151,31
37153,24
37155,86
37157,84
37159,41
37161,26
37163,8
37165,12
37167,19
37169,3
37171,25
37173,3
37175,4
37177,0
90037,0
37179,32
37181,6
37183,51
37185,0
37187,1
37189,2
37191,4
37193,18
37195,22
37197,10
37199,0
38001,0
38003,1
38005,2
38007,0
38009,0
38011,0
38013,2
38015,11
38017,13
38019,0
38021,0
38023,0
38025,0
38027,0
38029,1
38031,0
38033,0
38035,3
38037,0
38039,0
38041,0
38043,0
38045,0
38047,2
38049,1
38051,0
38053,3
38055,2
38057,1
38059,2
38061,2
38063,0
38065,0
38067,0
38069,1
38071,0
38073,0
38075,0
38077,1
38079,0
38081,0
38083,0
38085,0
38087,0
38089,1
38091,0
38093,1
38095,0
38097,0
90038,1
38099,2
38101,10
38103,0
38105,4
69,0
39001,10
39003,21
39005,18
39007,12
39009,3
39011,3
39013,14
39015,10
39017,54
39019,3
39021,5
39023,18
39025,27
39027,16
39029,11
39031,8
39033,2
39035,142
39037,8
39039,3
39041,8
39043,12
39045,17
39047,3
39049,122
39051,10
39053,4
39055,7
39057,21
39059,5
39061,82
39063,9
39065,2
39067,4
39069,1
39071,16
39073,6
39075,7
39077,3
39079,8
39081,14
39083,8
39085,38
39087,22
39089,24
39091,4
39093,34
39095,59
39097,8
39099,34
39101,6
39103,16
39105,3
39107,3
39109,18
39111,6
39113,93
39115,3
39117,9
39119,11
39121,1
39123,3
39125,2
39127,0
39129,7
39131,4
39133,19
39135,8
39137,4
39139,26
39141,16
39143,10
39145,22
39147,12
39149,6
39151,47
39153,73
39155,34
39157,14
90039,1
39159,1
39161,6
39163,2
39165,27
39167,6
39169,20
39171,5
39173,11
39175,2
40001,7
40003,0
40005,3
40007,0
40009,4
40011,3
40013,12
40015,11
40017,30
40019,26
40021,8
40023,9
40025,1
40027,64
40029,2
40031,26
40033,0
40035,3
40037,25
40039,7
40041,16
40043,0
40045,1
40047,13
40049,5
40051,12
40053,0
40055,1
40057,2
40059,2
40061,3
40063,1
40065,1
40067,5
40069,3
40071,6
40073,5
40075,4
40077,0
40079,7
40081,9
40083,14
40085,3
40093,3
40095,2
40097,12
40087,8
40089,7
40091,5
40099,8
40101,29
40103,4
40105,4
40107,2
40109,162
40111,14
40113,19
40115,18
80040,0
40117,7
40119,8
40121,13
40123,11
40125,9
40127,5
40129,0
40131,31
40133,13
40135,11
40137,7
40139,3
40141,1
40143,195
90040,0
40145,27
40147,24
40149,2
40151,1
40153,5
41001,5
41003,4
41005,43
41007,3
41009,8
41011,18
41013,10
41015,7
41017,19
41019,65
41021,2
41023,4
41025,3
41027,5
41029,71
41031,13
41033,42
41035,23
41037,1
41039,49
41041,5
41043,17
41045,5
41047,56
41049,5
41051,53
41053,10
41055,1
41057,10
41059,33
90041,0
41061,8
41063,1
41065,9
41067,37
41069,0
41071,12
42001,20
42003,166
42005,20
42007,25
42009,10
42011,53
42013,23
42015,12
42017,91
42019,22
42021,30
42023,2
42025,9
42027,10
42029,48
42031,7
42033,26
42035,7
42037,3
42039,15
42041,31
42043,36
42045,103
42047,4
42049,23
42051,29
42053,0
42055,20
42057,3
42059,4
42061,9
42063,11
42065,4
42067,8
42069,33
42071,78
42073,24
42075,22
42077,45
42079,48
42081,27
42083,8
42085,18
42087,7
42089,27
42091,93
42093,4
42095,39
42097,20
42099,3
42101,354
42103,1
42105,3
42107,26
42109,4
42111,19
42113,1
42115,3
42117,9
90042,0
42119,4
42121,13
42123,6
42125,25
42127,7
42129,48
42131,7
42133,65
72001,0
72003,0
72005,0
72007,0
72009,0
72011,0
72013,0
72015,0
72017,0
72019,0
72021,0
72023,0
72025,0
72027,0
72029,0
72031,0
72033,0
72035,0
72037,0
72039,0
72041,0
72043,0
72045,0
72047,0
72049,0
72051,0
72053,0
72054,0
72055,0
72057,0
72059,0
72061,0
72063,0
72065,0
72067,0
72069,0
72071,0
72073,0
72075,0
72077,0
72079,0
72081,0
72083,0
72085,0
72087,0
72089,0
72091,0
72093,0
72095,0
72097,0
72099,0
72101,0
72103,0
72105,0
72107,0
72888,0
72109,0
72111,0
72113,0
72115,0
72117,0
72119,0
72121,0
72123,0
72125,0
72127,0
72129,0
72131,0
72133,0
72135,0
72137,0
72139,0
72999,547
72141,0
72143,0
72145,0
72147,0
72149,0
72151,0
72153,0
44001,6
44003,11
44005,2
44007,73
90044,2
44009,4
45001,1
45003,27
45005,0
45007,37
45009,4
45011,6
45013,32
45015,35
45017,7
45019,59
45021,16
45023,9
45025,15
45027,8
45029,22
45031,17
45033,5
45035,39
45037,3
45039,6
45041,30
45043,12
45045,92
45047,5
45049,6
45051,89
45053,10
45055,18
45057,17
45059,5
45061,7
45063,64
45067,5
45069,9
45065,0
45071,16
45073,20
45075,22
45077,35
45079,89
45081,0
45083,76
45085,28
90045,0
45087,0
45089,11
45091,42
46003,0
46005,2
46007,0
46009,2
46011,0
46013,4
46015,2
46017,1
46019,4
46021,0
46023,1
46025,0
46027,0
46029,2
46031,0
46033,2
46035,2
46037,1
46039,1
46041,3
46043,0
46045,1
46047,1
46049,1
46051,0
46053,0
46055,0
46057,0
46059,0
46061,0
46063,0
46065,4
46067,2
46069,0
46071,1
46073,0
46075,0
46077,2
46079,2
46081,3
46083,1
46085,0
46091,0
46087,0
46089,0
46093,2
46095,0
46097,1
46099,15
46101,3
46102,2
46103,20
46105,0
46107,0
46109,4
46111,0
46115,0
46117,0
46119,0
46121,4
46123,0
46125,3
90046,0
46127,0
46129,-1
46135,4
46137,0
47001,12
47003,6
47005,2
47007,2
47009,21
47011,12
47013,3
47015,1
47017,4
47019,23
47021,2
47023,3
47025,7
47027,-1
47029,6
47031,6
47033,6
47035,25
47037,71
47041,5
47039,0
47043,23
47045,8
47047,11
47049,3
47051,3
47053,14
47055,0
47057,2
47059,25
47061,2
47063,9
47065,62
47067,1
47069,3
47071,5
47073,23
47075,5
47077,4
47079,1
47081,4
47083,2
47085,10
47087,2
47089,7
47091,2
47093,65
47095,5
47097,5
47099,17
47101,3
47103,7
47105,7
47111,1
47113,24
47115,4
47117,10
47119,16
47107,12
47109,4
47121,-1
47123,7
47125,16
47127,2
47129,2
47131,4
80047,9
47133,2
47135,2
47137,0
47139,1
47141,11
47143,8
47145,17
47147,18
47149,43
47151,5
47153,1
47155,21
47157,256
47159,2
47161,0
47163,54
47165,28
47167,9
47169,0
90047,-36
47171,5
47173,1
47175,0
47177,10
47179,22
47181,2
47183,8
47185,8
47187,22
47189,39
48001,17
48003,1
48005,25
48007,8
48009,1
48011,1
48013,11
48015,7
48017,2
48019,9
48021,30
48023,1
48025,11
48027,101
48029,517
48031,3
48033,0
48035,9
48037,32
48039,125
48041,41
48043,2
48045,2
48047,3
48049,21
48051,4
48053,19
48055,16
48057,3
48059,5
48061,164
48063,6
48065,3
48067,17
48069,0
48071,13
48073,12
48075,0
48077,2
48079,0
48081,1
48083,7
48085,80
48087,0
48089,4
48091,62
48093,3
48095,1
48097,3
48099,14
48101,2
48103,2
48105,0
48107,1
48109,0
48111,2
48113,397
48115,3
48123,6
48117,2
48119,4
48121,81
48125,0
48127,6
48129,0
48131,5
48133,7
48135,40
48137,0
48141,126
48139,40
48143,5
48145,3
48147,7
48149,15
48151,0
48153,0
48155,0
48157,136
48159,1
48161,6
48163,7
48165,4
48167,113
48169,0
48171,9
48173,0
48175,4
48177,4
48179,6
48181,34
48183,33
48185,7
48187,37
48189,10
48191,1
48193,3
48195,-1
48197,0
48199,22
48201,977
48203,17
48205,0
48207,1
48209,79
48211,1
48213,33
48215,277
48217,11
48219,13
48221,24
48223,16
48225,10
48227,6
48229,1
48231,32
48233,2
48235,0
48237,2
48239,4
48241,18
48243,1
48245,57
48247,1
48249,24
48251,47
48253,5
48255,3
48257,41
